Time;Channel;Count
2021-04-15 09:41:51.672879;Nederlands;1
2021-04-15 09:41:51.683413;Switch_on;1
2021-04-15 09:41:51.747767;Nederlands;1
2021-04-15 09:41:51.758288;Switch_on;1
2021-04-15 09:41:51.840060;Nederlands;1
2021-04-15 09:41:51.850707;Switch_on;1
2021-04-15 09:41:51.937782;Nederlands;1
2021-04-15 09:41:51.948354;Switch_on;1
2021-04-15 09:41:51.951552;Nederlands;1
2021-04-15 09:41:51.961955;Switch_on;1
2021-04-15 09:41:51.964775;Nederlands;1
2021-04-15 09:41:51.975182;Switch_on;1
2021-04-15 09:41:51.978180;Nederlands;1
2021-04-15 09:41:51.988591;Switch_on;1
2021-04-15 09:41:51.991531;Nederlands;1
2021-04-15 09:41:52.001948;Switch_on;1
2021-04-15 09:41:52.004958;Nederlands;1
2021-04-15 09:41:52.015397;Switch_on;1
2021-04-15 09:41:52.018263;Nederlands;1
2021-04-15 09:41:52.028637;Switch_on;1
2021-04-15 09:41:52.031497;Nederlands;1
2021-04-15 09:41:52.041880;Switch_on;1
2021-04-15 09:41:52.044682;Nederlands;1
2021-04-15 09:41:52.055043;Switch_on;1
2021-04-15 09:41:52.057844;Nederlands;1
2021-04-15 09:41:52.068208;Switch_on;1
2021-04-15 09:41:52.071070;Nederlands;1
2021-04-15 09:41:52.081571;Switch_on;1
2021-04-15 09:41:52.084618;Nederlands;1
2021-04-15 09:41:52.095011;Switch_on;1
2021-04-15 09:41:52.097828;Nederlands;1
2021-04-15 09:41:52.108192;Switch_on;1
2021-04-15 09:41:52.111033;Nederlands;1
2021-04-15 09:41:52.121418;Switch_on;1
2021-04-15 09:41:52.124215;Nederlands;1
2021-04-15 09:41:52.134574;Switch_on;1
2021-04-15 09:41:52.137381;Nederlands;1
2021-04-15 09:41:52.147742;Switch_on;1
2021-04-15 09:41:52.150597;Nederlands;1
2021-04-15 09:41:52.160985;Switch_on;1
2021-04-15 09:41:52.163820;Nederlands;1
2021-04-15 09:41:52.174222;Switch_on;1
2021-04-15 09:41:52.177208;Nederlands;1
2021-04-15 09:41:52.187612;Switch_on;1
2021-04-15 09:41:52.190510;Nederlands;1
2021-04-15 09:41:52.200900;Switch_on;1
2021-04-15 09:41:52.263439;Nederlands;1
2021-04-15 09:41:52.274027;Switch_on;1
2021-04-15 09:41:52.353876;Nederlands;1
2021-04-15 09:41:52.364449;Switch_on;1
2021-04-15 09:41:52.447367;Nederlands;1
2021-04-15 09:41:52.457936;Switch_on;1
2021-04-15 09:41:52.461146;Nederlands;1
2021-04-15 09:41:52.471564;Switch_on;1
2021-04-15 09:41:52.474227;Nederlands;1
2021-04-15 09:41:52.484698;Switch_on;1
2021-04-15 09:41:52.487287;Nederlands;1
2021-04-15 09:41:52.497639;Switch_on;1
2021-04-15 09:41:52.500160;Nederlands;1
2021-04-15 09:41:52.510565;Switch_on;1
2021-04-15 09:41:52.513048;Nederlands;1
2021-04-15 09:41:52.523377;Switch_on;1
2021-04-15 09:41:52.525857;Nederlands;1
2021-04-15 09:41:52.536187;Switch_on;1
2021-04-15 09:41:52.538665;Nederlands;1
2021-04-15 09:41:52.548993;Switch_on;1
2021-04-15 09:41:52.551515;Nederlands;1
2021-04-15 09:41:52.561868;Switch_on;1
2021-04-15 09:41:52.564346;Nederlands;1
2021-04-15 09:41:52.574734;Switch_on;1
2021-04-15 09:41:52.577753;Nederlands;1
2021-04-15 09:41:52.588175;Switch_on;1
2021-04-15 09:41:52.591065;Nederlands;1
2021-04-15 09:41:52.601455;Switch_on;1
2021-04-15 09:41:52.604244;Nederlands;1
2021-04-15 09:41:52.614761;Switch_on;1
2021-04-15 09:41:52.618012;Nederlands;1
2021-04-15 09:41:52.628677;Switch_on;1
2021-04-15 09:41:52.631851;Nederlands;1
2021-04-15 09:41:52.642448;Switch_on;1
2021-04-15 09:41:52.645837;Nederlands;1
2021-04-15 09:41:52.656498;Switch_on;1
2021-04-15 09:41:52.659598;Nederlands;1
2021-04-15 09:41:52.670466;Switch_on;1
2021-04-15 09:41:52.673949;Nederlands;1
2021-04-15 09:41:52.684660;Switch_on;1
2021-04-15 09:41:52.687752;Nederlands;1
2021-04-15 09:41:52.698405;Switch_on;1
2021-04-15 09:41:52.701642;Nederlands;1
2021-04-15 09:41:52.712292;Switch_on;1
2021-04-15 09:41:52.715508;Nederlands;1
2021-04-15 09:41:52.726108;Switch_on;1
2021-04-15 09:41:52.728803;Nederlands;1
2021-04-15 09:41:52.739160;Switch_on;1
2021-04-15 09:41:52.741706;Nederlands;1
2021-04-15 09:41:52.752059;Switch_on;1
2021-04-15 09:41:52.754548;Nederlands;1
2021-04-15 09:41:52.764878;Switch_on;1
2021-04-15 09:41:52.767363;Nederlands;1
2021-04-15 09:41:52.777744;Switch_on;1
2021-04-15 09:41:52.780625;Nederlands;1
2021-04-15 09:41:52.791124;Switch_on;1
2021-04-15 09:41:52.793957;Nederlands;1
2021-04-15 09:41:52.804325;Switch_on;1
2021-04-15 09:41:52.807119;Nederlands;1
2021-04-15 09:41:52.817482;Switch_on;1
2021-04-15 09:41:52.820305;Nederlands;1
2021-04-15 09:41:52.830692;Switch_on;1
2021-04-15 09:41:52.833471;Nederlands;1
2021-04-15 09:41:52.843834;Switch_on;1
2021-04-15 09:41:52.846622;Nederlands;1
2021-04-15 09:41:52.856986;Switch_on;1
2021-04-15 09:41:52.859752;Nederlands;1
2021-04-15 09:41:52.870110;Switch_on;1
2021-04-15 09:41:52.872943;Nederlands;1
2021-04-15 09:41:52.883363;Switch_on;1
2021-04-15 09:41:52.886422;Nederlands;1
2021-04-15 09:41:52.896828;Switch_on;1
2021-04-15 09:41:52.899609;Nederlands;1
2021-04-15 09:41:52.909967;Switch_on;1
2021-04-15 09:41:52.912809;Nederlands;1
2021-04-15 09:41:52.923196;Switch_on;1
2021-04-15 09:41:52.925986;Nederlands;1
2021-04-15 09:41:52.936351;Switch_on;1
2021-04-15 09:41:52.939124;Nederlands;1
2021-04-15 09:41:52.949483;Switch_on;1
2021-04-15 09:41:52.952321;Nederlands;1
2021-04-15 09:41:52.962695;Switch_on;1
2021-04-15 09:41:52.965554;Nederlands;1
2021-04-15 09:41:52.975988;Switch_on;1
2021-04-15 09:41:52.979093;Nederlands;1
2021-04-15 09:41:52.989632;Switch_on;1
2021-04-15 09:41:52.992873;Nederlands;1
2021-04-15 09:41:53.003578;Switch_on;1
2021-04-15 09:41:53.006737;Nederlands;1
2021-04-15 09:41:53.017232;Switch_on;1
2021-04-15 09:41:53.020358;Nederlands;1
2021-04-15 09:41:53.030897;Switch_on;1
2021-04-15 09:41:53.033949;Nederlands;1
2021-04-15 09:41:53.044468;Switch_on;1
2021-04-15 09:41:53.047547;Nederlands;1
2021-04-15 09:41:53.057960;Switch_on;1
2021-04-15 09:41:53.060803;Nederlands;1
2021-04-15 09:41:53.071193;Switch_on;1
2021-04-15 09:41:53.074069;Nederlands;1
2021-04-15 09:41:53.084588;Switch_on;1
2021-04-15 09:41:53.086326;Nederlands;1
2021-04-15 09:41:53.096583;Switch_on;1
2021-04-15 09:41:53.098194;Nederlands;1
2021-04-15 09:41:53.108425;Switch_on;1
2021-04-15 09:41:53.110033;Nederlands;1
2021-04-15 09:41:53.120291;Switch_on;1
2021-04-15 09:41:53.121909;Nederlands;1
2021-04-15 09:41:53.132147;Switch_on;1
2021-04-15 09:41:53.133744;Nederlands;1
2021-04-15 09:41:53.143976;Switch_on;1
2021-04-15 09:41:53.145584;Nederlands;1
2021-04-15 09:41:53.155820;Switch_on;1
2021-04-15 09:41:53.157423;Nederlands;1
2021-04-15 09:41:53.167655;Switch_on;1
2021-04-15 09:41:53.169259;Nederlands;1
2021-04-15 09:41:53.179538;Switch_on;1
2021-04-15 09:41:53.181395;Nederlands;1
2021-04-15 09:41:53.191695;Switch_on;1
2021-04-15 09:41:53.193313;Nederlands;1
2021-04-15 09:41:53.203551;Switch_on;1
2021-04-15 09:41:53.205185;Nederlands;1
2021-04-15 09:41:53.215426;Switch_on;1
2021-04-15 09:41:53.217031;Nederlands;1
2021-04-15 09:41:53.227261;Switch_on;1
2021-04-15 09:41:53.228869;Nederlands;1
2021-04-15 09:41:53.239104;Switch_on;1
2021-04-15 09:41:53.240735;Nederlands;1
2021-04-15 09:41:53.250987;Switch_on;1
2021-04-15 09:41:53.252589;Nederlands;1
2021-04-15 09:41:53.262821;Switch_on;1
2021-04-15 09:41:53.264427;Nederlands;1
2021-04-15 09:41:53.274698;Switch_on;1
2021-04-15 09:41:53.276465;Nederlands;1
2021-04-15 09:41:53.286739;Switch_on;1
2021-04-15 09:41:53.288385;Nederlands;1
2021-04-15 09:41:53.298627;Switch_on;1
2021-04-15 09:41:53.300263;Nederlands;1
2021-04-15 09:41:53.310515;Switch_on;1
2021-04-15 09:41:53.312120;Nederlands;1
2021-04-15 09:41:53.322353;Switch_on;1
2021-04-15 09:41:53.323954;Nederlands;1
2021-04-15 09:41:53.334190;Switch_on;1
2021-04-15 09:41:53.335799;Nederlands;1
2021-04-15 09:41:53.346034;Switch_on;1
2021-04-15 09:41:53.347634;Nederlands;1
2021-04-15 09:41:53.357868;Switch_on;1
2021-04-15 09:41:53.359463;Nederlands;1
2021-04-15 09:41:53.369693;Switch_on;1
2021-04-15 09:41:53.371333;Nederlands;1
2021-04-15 09:41:53.381618;Switch_on;1
2021-04-15 09:41:53.383446;Nederlands;1
2021-04-15 09:41:53.393726;Switch_on;1
2021-04-15 09:41:53.395336;Nederlands;1
2021-04-15 09:41:53.405567;Switch_on;1
2021-04-15 09:41:53.407175;Nederlands;1
2021-04-15 09:41:53.417410;Switch_on;1
2021-04-15 09:41:53.419012;Nederlands;1
2021-04-15 09:41:53.429243;Switch_on;1
2021-04-15 09:41:53.430887;Nederlands;1
2021-04-15 09:41:53.441133;Switch_on;1
2021-04-15 09:41:53.442735;Nederlands;1
2021-04-15 09:41:53.452970;Switch_on;1
2021-04-15 09:41:53.454573;Nederlands;1
2021-04-15 09:41:53.464818;Switch_on;1
2021-04-15 09:41:53.466425;Nederlands;1
2021-04-15 09:41:53.476704;Switch_on;1
2021-04-15 09:41:53.478503;Nederlands;1
2021-04-15 09:41:53.488774;Switch_on;1
2021-04-15 09:41:53.490441;Nederlands;1
2021-04-15 09:41:53.500687;Switch_on;1
2021-04-15 09:41:53.502301;Nederlands;1
2021-04-15 09:41:53.512537;Switch_on;1
2021-04-15 09:41:53.514137;Nederlands;1
2021-04-15 09:41:53.524368;Switch_on;1
2021-04-15 09:41:53.525972;Nederlands;1
2021-04-15 09:41:53.536206;Switch_on;1
2021-04-15 09:41:53.537801;Nederlands;1
2021-04-15 09:41:53.548031;Switch_on;1
2021-04-15 09:41:53.549648;Nederlands;1
2021-04-15 09:41:53.559887;Switch_on;1
2021-04-15 09:41:53.561516;Nederlands;1
2021-04-15 09:41:53.571769;Switch_on;1
2021-04-15 09:41:53.573407;Nederlands;1
2021-04-15 09:41:53.583763;Switch_on;1
2021-04-15 09:41:53.585532;Nederlands;1
2021-04-15 09:41:53.595788;Switch_on;1
2021-04-15 09:41:53.597397;Nederlands;1
2021-04-15 09:41:53.607629;Switch_on;1
2021-04-15 09:41:53.609232;Nederlands;1
2021-04-15 09:41:53.619469;Switch_on;1
2021-04-15 09:41:53.621109;Nederlands;1
2021-04-15 09:41:53.631366;Switch_on;1
2021-04-15 09:41:53.632971;Nederlands;1
2021-04-15 09:41:53.643207;Switch_on;1
2021-04-15 09:41:53.644813;Nederlands;1
2021-04-15 09:41:53.655048;Switch_on;1
2021-04-15 09:41:53.656648;Nederlands;1
2021-04-15 09:41:53.666879;Switch_on;1
2021-04-15 09:41:53.668483;Nederlands;1
2021-04-15 09:41:53.678763;Switch_on;1
2021-04-15 09:41:53.680662;Nederlands;1
2021-04-15 09:41:53.690971;Switch_on;1
2021-04-15 09:41:53.692594;Nederlands;1
2021-04-15 09:41:53.702829;Switch_on;1
2021-04-15 09:41:53.704438;Nederlands;1
2021-04-15 09:41:53.714672;Switch_on;1
2021-04-15 09:41:53.716270;Nederlands;1
2021-04-15 09:41:53.726499;Switch_on;1
2021-04-15 09:41:53.728102;Nederlands;1
2021-04-15 09:41:53.738336;Switch_on;1
2021-04-15 09:41:53.739933;Nederlands;1
2021-04-15 09:41:53.750163;Switch_on;1
2021-04-15 09:41:53.751803;Nederlands;1
2021-04-15 09:41:53.762043;Switch_on;1
2021-04-15 09:41:53.763649;Nederlands;1
2021-04-15 09:41:53.773912;Switch_on;1
2021-04-15 09:41:53.775693;Nederlands;1
2021-04-15 09:41:53.786068;Switch_on;1
2021-04-15 09:41:53.856469;Nederlands;1
2021-04-15 09:41:53.867085;Switch_on;1
2021-04-15 09:41:53.948740;Nederlands;1
2021-04-15 09:41:53.959312;Switch_on;1
2021-04-15 09:41:54.035098;Nederlands;1
2021-04-15 09:41:54.045628;Switch_on;1
2021-04-15 09:41:54.048431;Nederlands;1
2021-04-15 09:41:54.058775;Switch_on;1
2021-04-15 09:41:54.061313;Nederlands;1
2021-04-15 09:41:54.071668;Switch_on;1
2021-04-15 09:41:54.074244;Nederlands;1
2021-04-15 09:41:54.084870;Switch_on;1
2021-04-15 09:41:54.087846;Nederlands;1
2021-04-15 09:41:54.098253;Switch_on;1
2021-04-15 09:41:54.101147;Nederlands;1
2021-04-15 09:41:54.111543;Switch_on;1
2021-04-15 09:41:54.114342;Nederlands;1
2021-04-15 09:41:54.124805;Switch_on;1
2021-04-15 09:41:54.127929;Nederlands;1
2021-04-15 09:41:54.138340;Switch_on;1
2021-04-15 09:41:54.141209;Nederlands;1
2021-04-15 09:41:54.151598;Switch_on;1
2021-04-15 09:41:54.154391;Nederlands;1
2021-04-15 09:41:54.164758;Switch_on;1
2021-04-15 09:41:54.167547;Nederlands;1
2021-04-15 09:41:54.177963;Switch_on;1
2021-04-15 09:41:54.181062;Nederlands;1
2021-04-15 09:41:54.191531;Switch_on;1
2021-04-15 09:41:54.194366;Nederlands;1
2021-04-15 09:41:54.204737;Switch_on;1
2021-04-15 09:41:54.207522;Nederlands;1
2021-04-15 09:41:54.217882;Switch_on;1
2021-04-15 09:41:54.220736;Nederlands;1
2021-04-15 09:41:54.231120;Switch_on;1
2021-04-15 09:41:54.233909;Nederlands;1
2021-04-15 09:41:54.244278;Switch_on;1
2021-04-15 09:41:54.264777;Nederlands;1
2021-04-15 09:41:54.268144;Switch_on;1
2021-04-15 09:41:54.278577;Nederlands;1
2021-04-15 09:41:54.281725;Switch_on;1
2021-04-15 09:41:54.292159;Nederlands;1
2021-04-15 09:41:54.295019;Switch_on;1
2021-04-15 09:41:54.305372;Nederlands;1
2021-04-15 09:41:54.308191;Switch_on;1
2021-04-15 09:41:54.318539;Nederlands;1
2021-04-15 09:41:54.321459;Switch_on;1
2021-04-15 09:41:54.331832;Nederlands;1
2021-04-15 09:41:54.334652;Switch_on;1
2021-04-15 09:41:54.345002;Nederlands;1
2021-04-15 09:41:54.347815;Switch_on;1
2021-04-15 09:41:54.358159;Nederlands;1
2021-04-15 09:41:54.361042;Switch_on;1
2021-04-15 09:41:54.371408;Nederlands;1
2021-04-15 09:41:54.374310;Switch_on;1
2021-04-15 09:41:54.384789;Nederlands;1
2021-04-15 09:41:54.387713;Switch_on;1
2021-04-15 09:41:54.398072;Nederlands;1
2021-04-15 09:41:54.400990;Switch_on;1
2021-04-15 09:41:54.411357;Nederlands;1
2021-04-15 09:41:54.414176;Switch_on;1
2021-04-15 09:41:54.424525;Nederlands;1
2021-04-15 09:41:54.427335;Switch_on;1
2021-04-15 09:41:54.437677;Nederlands;1
2021-04-15 09:41:54.440558;Switch_on;1
2021-04-15 09:41:54.450921;Nederlands;1
2021-04-15 09:41:54.453731;Switch_on;1
2021-04-15 09:41:54.464075;Nederlands;1
2021-04-15 09:41:54.466958;Switch_on;1
2021-04-15 09:41:54.477352;Nederlands;1
2021-04-15 09:41:54.480480;Switch_on;1
2021-04-15 09:41:54.490907;Nederlands;1
2021-04-15 09:41:54.493769;Switch_on;1
2021-04-15 09:41:54.504123;Nederlands;1
2021-04-15 09:41:54.506936;Switch_on;1
2021-04-15 09:41:54.517281;Nederlands;1
2021-04-15 09:41:54.520091;Switch_on;1
2021-04-15 09:41:54.530500;Nederlands;1
2021-04-15 09:41:54.533314;Switch_on;1
2021-04-15 09:41:54.543662;Nederlands;1
2021-04-15 09:41:54.546469;Switch_on;1
2021-04-15 09:41:54.556811;Nederlands;1
2021-04-15 09:41:54.559629;Switch_on;1
2021-04-15 09:41:54.569979;Nederlands;1
2021-04-15 09:41:54.572836;Switch_on;1
2021-04-15 09:41:54.583250;Nederlands;1
2021-04-15 09:41:54.586321;Switch_on;1
2021-04-15 09:41:54.596708;Nederlands;1
2021-04-15 09:41:54.599553;Switch_on;1
2021-04-15 09:41:54.609899;Nederlands;1
2021-04-15 09:41:54.612768;Switch_on;1
2021-04-15 09:41:54.623138;Nederlands;1
2021-04-15 09:41:54.625948;Switch_on;1
2021-04-15 09:41:54.636291;Nederlands;1
2021-04-15 09:41:54.639113;Switch_on;1
2021-04-15 09:41:54.649460;Nederlands;1
2021-04-15 09:41:54.652330;Switch_on;1
2021-04-15 09:41:54.662699;Nederlands;1
2021-04-15 09:41:54.665515;Switch_on;1
2021-04-15 09:41:54.675899;Nederlands;1
2021-04-15 09:41:54.678914;Switch_on;1
2021-04-15 09:41:54.689308;Nederlands;1
2021-04-15 09:41:54.692215;Switch_on;1
2021-04-15 09:41:54.702589;Nederlands;1
2021-04-15 09:41:54.705411;Switch_on;1
2021-04-15 09:41:54.715756;Nederlands;1
2021-04-15 09:41:54.718574;Switch_on;1
2021-04-15 09:41:54.728919;Nederlands;1
2021-04-15 09:41:54.731795;Switch_on;1
2021-04-15 09:41:54.742168;Nederlands;1
2021-04-15 09:41:54.744985;Switch_on;1
2021-04-15 09:41:54.755327;Nederlands;1
2021-04-15 09:41:54.758143;Switch_on;1
2021-04-15 09:41:54.768489;Nederlands;1
2021-04-15 09:41:54.771340;Switch_on;1
2021-04-15 09:41:54.781755;Nederlands;1
2021-04-15 09:41:54.784805;Switch_on;1
2021-04-15 09:41:54.795235;Nederlands;1
2021-04-15 09:41:54.798075;Switch_on;1
2021-04-15 09:41:54.808424;Nederlands;1
2021-04-15 09:41:54.811293;Switch_on;1
2021-04-15 09:41:54.821665;Nederlands;1
2021-04-15 09:41:54.824477;Switch_on;1
2021-04-15 09:41:54.834824;Nederlands;1
2021-04-15 09:41:54.837644;Switch_on;1
2021-04-15 09:41:54.847988;Nederlands;1
2021-04-15 09:41:54.850851;Switch_on;1
2021-04-15 09:41:54.861216;Nederlands;1
2021-04-15 09:41:54.864030;Switch_on;1
2021-04-15 09:41:54.874410;Nederlands;1
2021-04-15 09:41:54.877414;Switch_on;1
2021-04-15 09:41:54.887807;Nederlands;1
2021-04-15 09:41:54.890720;Switch_on;1
2021-04-15 09:41:54.901099;Nederlands;1
2021-04-15 09:41:54.903940;Switch_on;1
2021-04-15 09:41:54.914287;Nederlands;1
2021-04-15 09:41:54.917106;Switch_on;1
2021-04-15 09:41:54.927451;Nederlands;1
2021-04-15 09:41:54.930311;Switch_on;1
2021-04-15 09:41:54.940676;Nederlands;1
2021-04-15 09:41:54.943487;Switch_on;1
2021-04-15 09:41:54.953833;Nederlands;1
2021-04-15 09:41:54.956639;Switch_on;1
2021-04-15 09:41:54.966986;Nederlands;1
2021-04-15 09:41:54.969808;Switch_on;1
2021-04-15 09:41:54.980200;Nederlands;1
2021-04-15 09:41:54.983311;Switch_on;1
2021-04-15 09:41:54.993694;Nederlands;1
2021-04-15 09:41:54.996530;Switch_on;1
2021-04-15 09:41:55.006921;Nederlands;1
2021-04-15 09:41:55.009739;Switch_on;1
2021-04-15 09:41:55.020085;Nederlands;1
2021-04-15 09:41:55.022952;Switch_on;1
2021-04-15 09:41:55.033308;Nederlands;1
2021-04-15 09:41:55.036123;Switch_on;1
2021-04-15 09:41:55.046468;Nederlands;1
2021-04-15 09:41:55.049270;Switch_on;1
2021-04-15 09:41:55.059610;Nederlands;1
2021-04-15 09:41:55.062479;Switch_on;1
2021-04-15 09:41:55.072841;Nederlands;1
2021-04-15 09:41:55.075752;Switch_on;1
2021-04-15 09:41:55.086243;Nederlands;1
2021-04-15 09:41:55.089167;Switch_on;1
2021-04-15 09:41:55.099525;Nederlands;1
2021-04-15 09:41:55.102403;Switch_on;1
2021-04-15 09:41:55.112762;Nederlands;1
2021-04-15 09:41:55.115585;Switch_on;1
2021-04-15 09:41:55.125936;Nederlands;1
2021-04-15 09:41:55.128741;Switch_on;1
2021-04-15 09:41:55.139138;Nederlands;1
2021-04-15 09:41:55.142012;Switch_on;1
2021-04-15 09:41:55.152375;Nederlands;1
2021-04-15 09:41:55.155191;Switch_on;1
2021-04-15 09:41:55.165538;Nederlands;1
2021-04-15 09:41:55.168347;Switch_on;1
2021-04-15 09:41:55.178732;Nederlands;1
2021-04-15 09:41:55.181868;Switch_on;1
2021-04-15 09:41:55.192289;Nederlands;1
2021-04-15 09:41:55.195136;Switch_on;1
2021-04-15 09:41:55.205488;Nederlands;1
2021-04-15 09:41:55.208303;Switch_on;1
2021-04-15 09:41:55.218648;Nederlands;1
2021-04-15 09:41:55.221547;Switch_on;1
2021-04-15 09:41:55.231915;Nederlands;1
2021-04-15 09:41:55.234738;Switch_on;1
2021-04-15 09:41:55.245083;Nederlands;1
2021-04-15 09:41:55.247891;Switch_on;1
2021-04-15 09:41:55.258229;Nederlands;1
2021-04-15 09:41:55.261097;Switch_on;1
2021-04-15 09:41:55.271457;Nederlands;1
2021-04-15 09:41:55.274370;Switch_on;1
2021-04-15 09:41:55.284926;Nederlands;1
2021-04-15 09:41:55.288093;Switch_on;1
2021-04-15 09:41:55.298582;Nederlands;1
2021-04-15 09:41:55.301762;Switch_on;1
2021-04-15 09:41:55.312374;Nederlands;1
2021-04-15 09:41:55.315228;Switch_on;1
2021-04-15 09:41:55.325681;Nederlands;1
2021-04-15 09:41:55.328470;Switch_on;1
2021-04-15 09:41:55.338926;Nederlands;1
2021-04-15 09:41:55.341794;Switch_on;1
2021-04-15 09:41:55.352251;Nederlands;1
2021-04-15 09:41:55.354864;Switch_on;1
2021-04-15 09:41:55.365196;Nederlands;1
2021-04-15 09:41:55.367701;Switch_on;1
2021-04-15 09:41:55.378057;Nederlands;1
2021-04-15 09:41:55.380862;Switch_on;1
2021-04-15 09:41:55.391255;Nederlands;1
2021-04-15 09:41:55.393797;Switch_on;1
2021-04-15 09:41:55.404118;Nederlands;1
2021-04-15 09:41:55.406626;Switch_on;1
2021-04-15 09:41:55.417097;Nederlands;1
2021-04-15 09:41:55.419949;Switch_on;1
2021-04-15 09:41:55.430340;Nederlands;1
2021-04-15 09:41:55.433169;Switch_on;1
2021-04-15 09:41:55.443516;Nederlands;1
2021-04-15 09:41:55.446331;Switch_on;1
2021-04-15 09:41:55.456673;Nederlands;1
2021-04-15 09:41:55.459504;Switch_on;1
2021-04-15 09:41:55.469856;Nederlands;1
2021-04-15 09:41:55.472718;Switch_on;1
2021-04-15 09:41:55.483142;Nederlands;1
2021-04-15 09:41:55.486181;Switch_on;1
2021-04-15 09:41:55.496556;Nederlands;1
2021-04-15 09:41:55.499385;Switch_on;1
2021-04-15 09:41:55.509735;Nederlands;1
2021-04-15 09:41:55.512593;Switch_on;1
2021-04-15 09:41:55.522961;Nederlands;1
2021-04-15 09:41:55.525778;Switch_on;1
2021-04-15 09:41:55.536123;Nederlands;1
2021-04-15 09:41:55.538941;Switch_on;1
2021-04-15 09:41:55.549285;Nederlands;1
2021-04-15 09:41:55.552140;Switch_on;1
2021-04-15 09:41:55.562505;Nederlands;1
2021-04-15 09:41:55.565313;Switch_on;1
2021-04-15 09:41:55.575699;Nederlands;1
2021-04-15 09:41:55.578721;Switch_on;1
2021-04-15 09:41:55.589115;Nederlands;1
2021-04-15 09:41:55.592020;Switch_on;1
2021-04-15 09:41:55.602398;Nederlands;1
2021-04-15 09:41:55.605214;Switch_on;1
2021-04-15 09:41:55.615557;Nederlands;1
2021-04-15 09:41:55.618374;Switch_on;1
2021-04-15 09:41:55.628717;Nederlands;1
2021-04-15 09:41:55.631579;Switch_on;1
2021-04-15 09:41:55.641951;Nederlands;1
2021-04-15 09:41:55.644765;Switch_on;1
2021-04-15 09:41:55.655108;Nederlands;1
2021-04-15 09:41:55.657925;Switch_on;1
2021-04-15 09:41:55.668270;Nederlands;1
2021-04-15 09:41:55.671118;Switch_on;1
2021-04-15 09:41:55.681533;Nederlands;1
2021-04-15 09:41:55.684590;Switch_on;1
2021-04-15 09:41:55.694974;Nederlands;1
2021-04-15 09:41:55.697819;Switch_on;1
2021-04-15 09:41:55.708171;Nederlands;1
2021-04-15 09:41:55.711035;Switch_on;1
2021-04-15 09:41:55.721442;Nederlands;1
2021-04-15 09:41:55.724264;Switch_on;1
2021-04-15 09:41:55.734612;Nederlands;1
2021-04-15 09:41:55.737432;Switch_on;1
2021-04-15 09:41:55.747778;Nederlands;1
2021-04-15 09:41:55.750634;Switch_on;1
2021-04-15 09:41:55.761002;Nederlands;1
2021-04-15 09:41:55.763818;Switch_on;1
2021-04-15 09:41:55.774203;Nederlands;1
2021-04-15 09:41:55.777215;Switch_on;1
2021-04-15 09:41:55.787607;Nederlands;1
2021-04-15 09:41:55.790520;Switch_on;1
2021-04-15 09:41:55.800896;Nederlands;1
2021-04-15 09:41:55.803781;Switch_on;1
2021-04-15 09:41:55.814131;Nederlands;1
2021-04-15 09:41:55.816956;Switch_on;1
2021-04-15 09:41:55.827351;Nederlands;1
2021-04-15 09:41:55.830163;Switch_on;1
2021-04-15 09:41:55.840572;Nederlands;1
2021-04-15 09:41:55.843388;Switch_on;1
2021-04-15 09:41:55.853733;Nederlands;1
2021-04-15 09:41:55.917219;Switch_on;1
2021-04-15 09:41:55.927805;Nederlands;1
2021-04-15 09:41:56.008713;Switch_on;1
2021-04-15 09:41:56.019268;Nederlands;1
2021-04-15 09:41:56.095294;Switch_on;1
2021-04-15 09:41:56.105801;Nederlands;1
2021-04-15 09:41:56.181266;Switch_on;1
2021-04-15 09:41:56.191780;Nederlands;1
2021-04-15 09:41:56.194609;Switch_on;1
2021-04-15 09:41:56.204929;Nederlands;1
2021-04-15 09:41:56.207453;Switch_on;1
2021-04-15 09:41:56.217769;Nederlands;1
2021-04-15 09:41:56.279620;Switch_on;1
2021-04-15 09:41:56.290175;Nederlands;1
2021-04-15 09:41:56.293404;Switch_on;1
2021-04-15 09:41:56.303766;Nederlands;1
2021-04-15 09:41:56.306599;Switch_on;1
2021-04-15 09:41:56.316952;Nederlands;1
2021-04-15 09:41:56.319784;Switch_on;1
2021-04-15 09:41:56.330132;Nederlands;1
2021-04-15 09:41:56.333016;Switch_on;1
2021-04-15 09:41:56.343371;Nederlands;1
2021-04-15 09:41:56.346201;Switch_on;1
2021-04-15 09:41:56.356547;Nederlands;1
2021-04-15 09:41:56.359361;Switch_on;1
2021-04-15 09:41:56.369706;Nederlands;1
2021-04-15 09:41:56.372576;Switch_on;1
2021-04-15 09:41:56.382996;Nederlands;1
2021-04-15 09:41:56.386055;Switch_on;1
2021-04-15 09:41:56.396434;Nederlands;1
2021-04-15 09:41:56.399275;Switch_on;1
2021-04-15 09:41:56.409621;Nederlands;1
2021-04-15 09:41:56.412481;Switch_on;1
2021-04-15 09:41:56.422851;Nederlands;1
2021-04-15 09:41:56.425666;Switch_on;1
2021-04-15 09:41:56.436051;Nederlands;1
2021-04-15 09:41:56.438877;Switch_on;1
2021-04-15 09:41:56.449222;Nederlands;1
2021-04-15 09:41:56.452083;Switch_on;1
2021-04-15 09:41:56.462449;Nederlands;1
2021-04-15 09:41:56.465276;Switch_on;1
